gid,teacher,p,r_t,r_s,n,eta,M,seed,ckpt,rho2,L_late,L_V_opt,ratio,cm0,cm_mid,cm_end,mean_end,t_plateau,t_sat,gap_sat,d_mean_plat,d_min_plat,t50,s_band,tau_V_sq,diverged
G2,gelu,100,6,50,15000,0.7,50,109,gelu_p100_rt6_rs50_n15000_eta0.7_seed109.npz,0.9999999005679272,0.6456751999917453,0.08986206358483673,7.18518109015133,0.00041282972283834964,0.9818305338803061,0.9900525893683245,0.9941479230062583,0.0,2360.0,7.7557528098215265,0.9307232858888772,0.9896397596454861,40.0,0.01125,0.07233727087535234,False
G2,gelu,100,6,50,15000,0.7,50,113,gelu_p100_rt6_rs50_n15000_eta0.7_seed113.npz,0.9999999580996946,0.682369929369334,0.08937939724341133,7.634532682190755,0.000100124614611388,0.976655414274534,0.9901530599542665,0.9938456074874981,0.0,2980.0,8.15542975525352,0.9225665940019572,0.9900529353396551,40.0,0.01125,0.07718760927111837,False
G2,gelu,100,6,50,15000,0.7,50,127,gelu_p100_rt6_rs50_n15000_eta0.7_seed127.npz,0.9999998329852313,0.6518363426302922,0.08751139555759574,7.448588135030771,0.001760435047731714,0.977893288116519,0.9890830962404135,0.9937495768492832,0.0,3160.0,8.10034559484332,0.9472486053666397,0.9873226611926817,60.0,0.007500000000000001,0.08081935586329189,False
G2,gelu,100,6,50,15000,0.7,50,131,gelu_p100_rt6_rs50_n15000_eta0.7_seed131.npz,0.9999998482459425,0.6455820198673649,0.08949925523717292,7.213266950172638,0.007851919333691462,0.9760365486782564,0.9894279354700167,0.9935675821249123,0.0,3120.0,7.678328208513334,0.9237214486587026,0.9815760161363253,80.0,0.005625,0.08021748381802428,False
G2,gelu,100,6,50,15000,0.7,50,137,gelu_p100_rt6_rs50_n15000_eta0.7_seed137.npz,0.9999999582049126,0.7005120944416257,0.08885230883472041,7.884005532649589,0.0009043731096636423,0.9742529543677435,0.9870842135160166,0.9920024342785521,0.0,3180.0,8.296472046165066,0.9287404643782231,0.986179840406353,100.0,0.0045000000000000005,0.07048377334411536,False
G2,gelu,100,6,50,15000,0.7,50,139,gelu_p100_rt6_rs50_n15000_eta0.7_seed139.npz,0.9999999111208043,0.670686819244538,0.08910982702139686,7.526519146799535,0.0008684667389782712,0.9749156259911665,0.9890777614101343,0.9939345763547948,0.0,3920.0,7.745444442657238,0.9207990626599931,0.988209294671156,100.0,0.0045000000000000005,0.0808971472459719,False
G2,gelu,100,6,50,15000,0.7,50,149,gelu_p100_rt6_rs50_n15000_eta0.7_seed149.npz,0.9999999145764922,0.6619054816708814,0.08755319263626668,7.560038209237202,0.0006396950255267574,0.974306053609402,0.9887239661895323,0.993541850765117,0.0,2740.0,8.000700508153137,0.920139646026511,0.9880842711640055,60.0,0.007500000000000001,0.07323659515926341,False
G2,gelu,100,6,50,15000,0.7,50,151,gelu_p100_rt6_rs50_n15000_eta0.7_seed151.npz,0.9999999456502515,0.6813667439844896,0.08960139084626659,7.604421511196665,0.0003758946280008393,0.9787134263587635,0.9899502072252536,0.9930296366808616,0.0,2560.0,8.081188813785843,0.9422164219990973,0.9895743125972528,380.0,0.0016071428571428571,0.08450604828506231,False
G2,gelu,100,6,50,15000,0.7,50,157,gelu_p100_rt6_rs50_n15000_eta0.7_seed157.npz,0.9999998163592916,0.6479708034235726,0.08850885736344014,7.320971287233297,0.000651783630604938,0.9739568543293574,0.9894446310074642,0.9935410049509183,0.0,3320.0,7.782311834201967,0.9333277093039541,0.9887928473768592,120.0,0.0037500000000000003,0.07815067534482661,False
G2,gelu,100,6,50,15000,0.7,50,163,gelu_p100_rt6_rs50_n15000_eta0.7_seed163.npz,0.9999999001396473,0.6578238244546704,0.08946957410678671,7.352486373406925,0.00029114228491013865,0.9732190898960527,0.9891232768197051,0.9928326297062816,0.0,3420.0,7.760629113792987,0.9385254258849388,0.988832134534795,120.0,0.0037500000000000003,0.08059855423518918,False
G2,gelu,100,6,50,15000,0.7,50,167,gelu_p100_rt6_rs50_n15000_eta0.7_seed167.npz,0.999999564688609,0.5986487048937574,0.08834978086815687,6.775893488486547,7.995945327467395e-06,0.9853131245381314,0.993687027668567,0.9956268280726901,0.0,3080.0,7.458084075193228,0.9621396163305065,0.9936790317232395,340.0,0.0020454545454545456,0.06943676048459259,False
G2,gelu,100,6,50,15000,0.7,50,173,gelu_p100_rt6_rs50_n15000_eta0.7_seed173.npz,0.999999952546141,0.6703223304894146,0.0882240908693703,7.597951125185666,0.0024970288862007305,0.9780093831127606,0.9894215654936177,0.9930190688251375,0.0,3240.0,8.061760905655154,0.937852784456444,0.986924536607417,140.0,0.0032142857142857142,0.07583272517242737,False
G2,gelu,100,6,50,15000,0.7,50,179,gelu_p100_rt6_rs50_n15000_eta0.7_seed179.npz,0.9999999282883043,0.6751266084982604,0.08908191726983612,7.578716637331109,0.003073470151881409,0.9766823572564542,0.9901129759976925,0.9930637353093816,0.0,3020.0,7.977482719799798,0.9494253129707484,0.9870395058458111,220.0,0.0020454545454545456,0.07953347010245466,False
G2,gelu,100,6,50,15000,0.7,50,181,gelu_p100_rt6_rs50_n15000_eta0.7_seed181.npz,0.9999997844320371,0.6190745971537872,0.0876118093612677,7.066109028761526,0.0022781537647953037,0.9796154625492468,0.9916695722890477,0.9945988871380997,0.0,2680.0,7.6813578780143486,0.9497749466730787,0.9893914185242524,60.0,0.007500000000000001,0.07899804000779166,False
G2,gelu,100,6,50,15000,0.7,50,191,gelu_p100_rt6_rs50_n15000_eta0.7_seed191.npz,0.9999999090924914,0.6779210908637583,0.08898168128308574,7.618659044068009,0.0023655981788957676,0.9758737409747431,0.9894307157126985,0.9929631366185269,0.0,2860.0,8.02562015071093,0.9597349301918515,0.9870651175338027,280.0,0.0016071428571428571,0.09235959913931892,False
G2,gelu,100,6,50,15000,0.7,50,193,gelu_p100_rt6_rs50_n15000_eta0.7_seed193.npz,0.9999999723147421,0.727543996908483,0.09209032738809801,7.900330225153621,0.0023861914285316713,0.9759130094045918,0.9857153829780368,0.9916201007662783,0.0,2920.0,8.346370293551718,0.9284703024977636,0.9833291915495052,180.0,0.0025,0.08643559406521417,False
G2,gelu,100,6,50,15000,0.7,50,197,gelu_p100_rt6_rs50_n15000_eta0.7_seed197.npz,0.9999998670826464,0.6463344751162273,0.09020271715709963,7.165354830615055,0.00026519826739095336,0.9804595963549133,0.9905594158922452,0.9943491836343036,0.0,2260.0,7.950289438249718,0.9345428928024687,0.9902942176248543,40.0,0.01125,0.07713023288076797,False
G2,gelu,100,6,50,15000,0.7,50,199,gelu_p100_rt6_rs50_n15000_eta0.7_seed199.npz,0.9999998947492298,0.6606374217510316,0.08908685930073904,7.415655091407529,0.00020479640902840032,0.9771231583983606,0.9883337954769713,0.9933833266837703,0.0,3040.0,7.905049737520164,0.9345556255304016,0.9881289990679429,60.0,0.007500000000000001,0.0737253132543085,False
G2,gelu,100,6,50,15000,0.7,50,211,gelu_p100_rt6_rs50_n15000_eta0.7_seed211.npz,0.9999999055717954,0.6723071897970313,0.09011251214173745,7.4607529389432985,0.0009224067143920603,0.9738385804543096,0.988753653641579,0.993784590140307,0.0,3020.0,7.965762758851991,0.9231011327232272,0.9878312469271869,80.0,0.005625,0.09086757958410348,False
G2,gelu,100,6,50,15000,0.7,50,223,gelu_p100_rt6_rs50_n15000_eta0.7_seed223.npz,0.9999998325742927,0.6315266489816697,0.0892963864765627,7.072253132520925,0.004657420907620789,0.9787815359870454,0.9908221970954069,0.9939907117669669,0.0,2860.0,7.596397656231721,0.9417018665196997,0.9861647761877861,60.0,0.007500000000000001,0.08509366791560517,False
G2,gelu,100,6,50,15000,0.7,50,227,gelu_p100_rt6_rs50_n15000_eta0.7_seed227.npz,0.9999999656964502,0.7127619517887478,0.0863768336270945,8.251772169212396,0.002759947301096029,0.9727385209611332,0.9847554065522086,0.9909939373245608,0.0,3460.0,8.662636385065165,0.9465485017389125,0.9819954592511125,140.0,0.0032142857142857142,0.07596695404091498,False
G2,gelu,100,6,50,15000,0.7,50,229,gelu_p100_rt6_rs50_n15000_eta0.7_seed229.npz,0.9999999435266338,0.65503330371235,0.08884469461868864,7.372790311494442,0.0018311910776717796,0.9791320272496576,0.988478378226577,0.9934069349820654,0.0,2080.0,7.977642199831539,0.9282264954142428,0.9866471871489052,40.0,0.01125,0.08563936381199919,False
G2,gelu,100,6,50,15000,0.7,50,233,gelu_p100_rt6_rs50_n15000_eta0.7_seed233.npz,0.9999998462942542,0.642662268321078,0.08943560302631494,7.185754292191503,9.7934386486248e-05,0.9798664961976635,0.9915882164688923,0.9940537267604173,0.0,3140.0,7.749588123758122,0.9368515633217955,0.9914902820824061,120.0,0.0037500000000000003,0.08420618161673966,False
G2,gelu,100,6,50,15000,0.7,50,239,gelu_p100_rt6_rs50_n15000_eta0.7_seed239.npz,0.9999999032185751,0.6647128740225243,0.08879074765272602,7.486285357369852,0.0006155317973538599,0.9797956678820728,0.9919564347078266,0.9942605915763184,0.0,2280.0,7.965035260485273,0.9213562077132338,0.9913409029104727,60.0,0.007500000000000001,0.07298592000927631,False
G2,gelu,100,6,50,15000,0.7,50,241,gelu_p100_rt6_rs50_n15000_eta0.7_seed241.npz,0.9999997935114454,0.6079762813760666,0.08750355702248835,6.948017909944131,0.0008135466939335989,0.9825111539007416,0.9905726125056538,0.9946538878416297,0.0,2460.0,7.56320035977055,0.932874527784952,0.9897590658117201,40.0,0.01125,0.07921841781333668,False
G2,gelu,100,6,50,15000,0.7,50,251,gelu_p100_rt6_rs50_n15000_eta0.7_seed251.npz,0.99999971344276,0.5984394858661837,0.08678127903367838,6.8959514371059125,0.00027439101168194607,0.9795114251014563,0.9919871420094655,0.9951225921491212,0.0,2500.0,7.530024980572687,0.9341604469318324,0.9917127509977836,40.0,0.01125,0.07987547859892996,False
G2,gelu,100,6,50,15000,0.7,50,257,gelu_p100_rt6_rs50_n15000_eta0.7_seed257.npz,0.9999999776517892,0.689761148301892,0.08955007502617818,7.702518932566545,0.0004908147123101093,0.9719084728312453,0.9871769032659271,0.9924071361010386,0.0,3280.0,8.03439648683461,0.9456525616895524,0.986686088553617,60.0,0.007500000000000001,0.0960653342478619,False
G2,gelu,100,6,50,15000,0.7,50,263,gelu_p100_rt6_rs50_n15000_eta0.7_seed263.npz,0.9999999375650277,0.6599787034239557,0.08901001589773963,7.414656617769636,0.00018610074154662637,0.9752231384388776,0.9897105740170957,0.9934646428992394,0.0,2380.0,7.968325602979211,0.9400124409338773,0.989524473275549,60.0,0.007500000000000001,0.07990674987533121,False
G2,gelu,100,6,50,15000,0.7,50,269,gelu_p100_rt6_rs50_n15000_eta0.7_seed269.npz,0.9999999168245692,0.6578424439118926,0.08814285079431108,7.463367000087443,1.1655424118640303e-05,0.9780620679048087,0.9891062008458469,0.9926006103580819,0.0,3180.0,7.991699962129903,0.9349785641014462,0.9890945454217283,620.0,0.00075,0.08475710096051493,False
G2,gelu,100,6,50,15000,0.7,50,271,gelu_p100_rt6_rs50_n15000_eta0.7_seed271.npz,0.9999998593175435,0.6354862432090054,0.08692878160707926,7.310423906335448,1.0805102087142932e-06,0.9827007697414167,0.9882280434482197,0.9936244821867531,0.0,2980.0,7.703053503306839,0.9183346609322353,0.9882269629380109,40.0,0.01125,0.07724435318806006,False
G2,gelu,100,6,50,15000,0.7,50,277,gelu_p100_rt6_rs50_n15000_eta0.7_seed277.npz,0.9999999296431952,0.6853855017458994,0.08952099971795052,7.656142177872346,0.0006756456153122528,0.9745198935141116,0.9865058132161525,0.9920266564831529,0.0,3540.0,7.979603692120054,0.9196519496766834,0.9858301676008402,100.0,0.0045000000000000005,0.07782400883070842,False
G2,gelu,100,6,50,15000,0.7,50,281,gelu_p100_rt6_rs50_n15000_eta0.7_seed281.npz,0.9999999036887731,0.6417789107529469,0.08774257466168486,7.3143387144439105,0.0007097644899751838,0.9747957873445471,0.9899999250344994,0.9933947901619741,0.0,3120.0,7.623322861987136,0.9496121046940547,0.9892901605445242,80.0,0.005625,0.0777666197206568,False
G2,gelu,100,6,50,15000,0.7,50,283,gelu_p100_rt6_rs50_n15000_eta0.7_seed283.npz,0.9999999845350398,0.744006735876556,0.08796185459164442,8.458288417525361,2.8919931362439095e-05,0.9685024580378735,0.980414173317722,0.9890053893300622,0.0,2900.0,8.974569590562187,0.9199527099492426,0.9803852533863595,340.0,0.0032142857142857142,0.08891157194888595,False
G2,gelu,100,6,50,15000,0.7,50,293,gelu_p100_rt6_rs50_n15000_eta0.7_seed293.npz,0.9999999732941404,0.6930771016402679,0.08814000787889367,7.863365551232662,0.00031812379901078377,0.9783335160973766,0.9893337320589087,0.9929436335727004,0.0,2660.0,8.443595009104005,0.9311487615572176,0.989015608259898,40.0,0.01125,0.07166055758237759,False
G2,gelu,100,6,50,15000,0.7,50,307,gelu_p100_rt6_rs50_n15000_eta0.7_seed307.npz,0.9999999373538994,0.6638726386985968,0.08994483244682937,7.380886935233808,9.56499078857301e-06,0.9773833781307992,0.9898550320571674,0.9936230692863807,0.0,3420.0,7.787080540088353,0.92804443279013,0.9898454670663789,400.0,0.0018750000000000001,0.060638286913925754,False
G2,gelu,100,6,50,15000,0.7,50,311,gelu_p100_rt6_rs50_n15000_eta0.7_seed311.npz,0.9999998792392029,0.6513230418200622,0.09066229898313205,7.184056097466075,0.00037043094534790287,0.977242151429575,0.9910375162026384,0.9941006818816488,0.0,2760.0,7.822978784318547,0.9222898626442457,0.9906670852572904,40.0,0.01125,0.0745730092966745,False
G2,gelu,100,6,50,15000,0.7,50,313,gelu_p100_rt6_rs50_n15000_eta0.7_seed313.npz,0.9999996944109262,0.6189094777615567,0.08765630605306182,7.060638368526576,0.0015654749071965515,0.9816957385313303,0.9913479141371749,0.9945234012810499,0.0,2360.0,7.726019572141868,0.9305487668148917,0.9897824392299783,320.0,0.00140625,0.08522285059184831,False
G15,gelu,200,12,50,15000,0.7,50,5,gelu_p200_rt12_rs50_n15000_eta0.7_seed5.npz,0.9999999970593534,0.5473414943206245,0.2567192025480052,2.132062926684553,3.421646576312048e-05,0.8775261870127254,0.9129932295730246,0.9461563117614328,1678.0,5560.0,2.1317165809293668,0.04679897822015633,0.11332130411647667,440.0,0.0010227272727272728,0.7160996542251622,False
G15,gelu,200,12,50,15000,0.7,50,11,gelu_p200_rt12_rs50_n15000_eta0.7_seed11.npz,0.9999999970363094,0.5483727361248831,0.2817079504818186,1.9466001409863474,6.505499385472354e-05,0.8596398125667246,0.9106481519859047,0.949296857872535,2219.0,5340.0,1.9468107832346855,0.03550047085373775,0.1187405851137513,300.0,0.0022500000000000003,0.6982396088975661,False
G15,gelu,200,12,50,15000,0.7,50,23,gelu_p200_rt12_rs50_n15000_eta0.7_seed23.npz,0.9999999961518051,0.5420514031527857,0.28515510915130216,1.900900196970258,0.0009266973450539551,0.8842123464438951,0.9190404463802715,0.9500661988720308,2614.0,5220.0,1.9014924251562957,0.02693461703526856,0.06265606497430809,120.0,0.0037500000000000003,0.7407495999299809,False
G15,gelu,200,12,50,15000,0.7,50,37,gelu_p200_rt12_rs50_n15000_eta0.7_seed37.npz,0.9999999963501617,0.5334395097221367,0.27279784884754354,1.9554388422624842,0.0013715744811128073,0.892431939088579,0.9194380535972647,0.9506885602219836,2129.0,5600.0,1.954751579666685,0.03684994742994163,0.07001193404286887,340.0,0.0013235294117647058,0.6748794851262698,False
G15,gelu,200,12,50,15000,0.7,50,41,gelu_p200_rt12_rs50_n15000_eta0.7_seed41.npz,0.9999999960238188,0.5341684368079043,0.30842580417543897,1.7319187615834446,8.986981945249213e-06,0.8848150523029241,0.9160480178479319,0.949479011274236,2864.0,5280.0,1.734314991094144,0.024174602337929785,0.04205512492662511,220.0,0.0025,0.71548274910978,False
G15,gelu,200,12,50,15000,0.7,50,53,gelu_p200_rt12_rs50_n15000_eta0.7_seed53.npz,0.9999999963713915,0.5418966793887172,0.25196296802674334,2.150699698581104,0.0007470261641526062,0.8946676926225463,0.925004208066124,0.9497181529898308,2218.0,5340.0,2.159300973307147,0.03685870808932168,0.0638431750259395,440.0,0.0010227272727272728,0.7002252774007373,False
G15,gelu,200,12,50,15000,0.7,50,67,gelu_p200_rt12_rs50_n15000_eta0.7_seed67.npz,0.999999996555995,0.5336807133214957,0.2859653798578409,1.8662423877561651,4.061089096707679e-05,0.8679531340496426,0.9095482630493583,0.9511297773295375,1976.0,5320.0,1.8660024775712845,0.03814311509267343,0.11897565523369502,280.0,0.0016071428571428571,0.6689020912461465,False
G15,gelu,200,12,50,15000,0.7,50,71,gelu_p200_rt12_rs50_n15000_eta0.7_seed71.npz,0.9999999966139527,0.5438981459638089,0.2695948986133286,2.0174645320121756,0.00018359496536656843,0.8860344867410141,0.9180606133853857,0.9485015970449296,1634.0,5500.0,2.0086074685933997,0.05125669056728188,0.1447754297552326,300.0,0.0016071428571428571,0.7238039906739759,False
G15,gelu,200,12,50,15000,0.7,50,83,gelu_p200_rt12_rs50_n15000_eta0.7_seed83.npz,0.999999996749593,0.5533596424074719,0.2795670206213963,1.9793452073764426,0.0004172519402975574,0.8972086619604231,0.9243003546417026,0.9505107831543983,2124.0,5240.0,1.975108007364389,0.03426209765081234,0.06853695018669248,560.0,0.0009375000000000001,0.6385995160968626,False
G15,gelu,200,12,50,15000,0.7,50,97,gelu_p200_rt12_rs50_n15000_eta0.7_seed97.npz,0.9999999963558991,0.5313722068684699,0.28726070068526455,1.8497908192832289,0.0016925481823592498,0.8958510690420759,0.9214859301342806,0.9527723048124987,1697.0,5700.0,1.8514452842323692,0.04475833978961474,0.1342714383742114,600.0,0.0011842105263157896,0.7103560474370978,False
G15,gelu,200,12,50,15000,0.7,50,101,gelu_p200_rt12_rs50_n15000_eta0.7_seed101.npz,0.9999999968369089,0.5476199168086808,0.3126204628818109,1.7517084830614997,1.2246505076320517e-05,0.8871856310202714,0.9190684615631468,0.9484379145109769,2447.0,5380.0,1.7493562132575542,0.032973757272435344,0.07394189369020499,200.0,0.0022500000000000003,0.7110889094761186,False
G15,gelu,200,12,50,15000,0.7,50,103,gelu_p200_rt12_rs50_n15000_eta0.7_seed103.npz,0.9999999963994978,0.5235157914425405,0.2514248518775168,2.08219588291763,0.00010744370977640164,0.8878374320343758,0.9254383788610131,0.9520338027337236,1645.0,5520.0,2.0823877287862795,0.05149982722649016,0.14160901280012828,480.0,0.0009375000000000001,0.6757858365270711,False
G15,gelu,200,12,50,15000,0.7,50,107,gelu_p200_rt12_rs50_n15000_eta0.7_seed107.npz,0.999999996426896,0.532920002774726,0.2792966729233605,1.9080785932633006,0.0002269343012177607,0.8690608019897611,0.8969063191614514,0.9457941939659144,1437.0,5560.0,1.9058274768179235,0.05192593386809896,0.13075309654919254,220.0,0.0020454545454545456,0.7232479219752304,False
G15,gelu,200,12,50,15000,0.7,50,109,gelu_p200_rt12_rs50_n15000_eta0.7_seed109.npz,0.999999996482229,0.538142020553287,0.2938688260533542,1.831232076503355,0.0006167208219584892,0.8882438674334238,0.9228212461404944,0.950485009141453,1076.0,5360.0,1.8395631861919792,0.06078408644706834,0.21713056144852172,440.0,0.0010227272727272728,0.7117501321923464,False
G15,gelu,200,12,50,15000,0.7,50,113,gelu_p200_rt12_rs50_n15000_eta0.7_seed113.npz,0.9999999969967764,0.5406553414591102,0.3086856731158687,1.7514753308818742,5.326464972247655e-05,0.8840468673298839,0.9210351636631761,0.9492616718872261,1908.0,5300.0,1.7427328692917046,0.046200984156359426,0.14441657256385554,700.0,0.0008035714285714286,0.6678605256737363,False
G15,gelu,200,12,50,15000,0.7,50,127,gelu_p200_rt12_rs50_n15000_eta0.7_seed127.npz,0.9999999964155174,0.5405386690768281,0.27723453642417034,1.9497522785177135,0.0001404697279339751,0.886978066871324,0.9188262748983163,0.9494385654754844,1510.0,5360.0,1.9463530821487682,0.05233334102295728,0.10610171931186807,560.0,0.0025,0.7011383808231907,False
G15,gelu,200,12,50,15000,0.7,50,131,gelu_p200_rt12_rs50_n15000_eta0.7_seed131.npz,0.9999999964492453,0.5406466147462311,0.3222117272632249,1.6779234552954676,0.0001550013295300144,0.8871294655504526,0.9219677192832462,0.9506670370657662,2200.0,5360.0,1.6758862606909017,0.03517134720967363,0.07806461667405151,480.0,0.0013235294117647058,0.6843203495422207,False
